Hour,lambda,psi,Plu,PL,Ppvmx,Ppv,Pb,Ps,Pc,Pd,SOC,w1,w3,score,Benefit,CashFlow,npv
3715,0.06718,0.031988,1.0,1000.0,436.106,436.106,563.894,0.0,0.0,0.0,9617.81,0,1,0.488513,-344670.0442,627847.7098,3376884.3374
3716,0.11624,0.031988,1.0,1000.0,129.0082,129.0082,0.0,1000.0,0.0,1939.9003,7602.1197,0,0,0.514613,-344670.0442,627847.7098,3376884.3374
3717,0.17115,0.031988,1.0,1000.0,17.6086,17.6086,0.0,1000.0,0.0,2049.6399,5472.4024,0,0,0.543725,-344670.0442,627847.7098,3376884.3374
3718,0.157,0.022191,1.0,1000.0,0.0,0.0,0.0,1000.0,0.0,2021.4379,3371.9889,0,0,0.536244,-344670.0442,627847.7098,3376884.3374
3719,0.145,0.022191,1.0,1000.0,0.0,0.0,0.0,869.6206,0.0,1869.6206,1429.3241,0,0,0.529886,-344670.0442,627847.7098,3376884.3374
3720,0.11701,0.022821,1.0,1000.0,0.0,0.0,111.5859,0.0,0.0,888.4141,506.2005,0,1,0.515023,-344670.0442,627847.7098,3376884.3374
3721,0.11242,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.502458,-344670.0442,627847.7098,3376884.3374
3722,0.11,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.501171,-344670.0442,627847.7098,3376884.3374
3723,0.11,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.501171,-344670.0442,627847.7098,3376884.3374
3724,0.10468,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1891.0715,0.0,2326.1677,1,1,0.49834,-344670.0442,627847.7098,3376884.3374
3725,0.10719,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1886.0366,0.0,4141.2893,1,1,0.499675,-344670.0442,627847.7098,3376884.3374
3726,0.11,0.022821,1.0,1000.0,0.0,0.0,0.0,823.3474,0.0,1823.3474,2246.7055,0,0,0.501171,-344670.0442,627847.7098,3376884.3374
3727,0.12308,0.022821,1.0,1000.0,11.4884,11.4884,0.0,686.5504,0.0,1675.062,506.2005,0,0,0.50813,-344670.0442,627847.7098,3376884.3374
3728,0.12022,0.022191,1.0,1000.0,115.8976,115.8976,884.1024,0.0,0.0,0.0,506.2005,0,1,0.506609,-344670.0442,627847.7098,3376884.3374
3729,0.11091,0.031988,1.0,1000.0,533.0394,533.0394,466.9606,0.0,0.0,0.0,506.2005,0,1,0.501655,-344670.0442,627847.7098,3376884.3374
3730,0.08156,0.031988,1.0,1000.0,1069.4942,1069.4942,1000.0,0.0,2615.0244,0.0,3022.9,1,1,0.486041,-344670.0442,627847.7098,3376884.3374
3731,0.055,0.031988,1.0,1000.0,1445.5733,1445.5733,1000.0,0.0,3280.6762,0.0,6180.2228,1,1,0.471933,-344670.0442,627847.7098,3376884.3374
3732,0.05021,0.031988,1.0,1000.0,1728.1583,1728.1583,1000.0,0.0,3571.8903,0.0,9617.81,1,1,0.469393,-344670.0442,627847.7098,3376884.3374
3733,0.04725,0.031988,1.0,1000.0,1836.4795,1836.4795,0.0,836.4795,0.0,0.0,9617.81,0,0,0.467824,-344670.0442,627847.7098,3376884.3374
3734,0.03501,0.022191,1.0,1000.0,1826.9918,1826.9918,0.0,826.9918,0.0,0.0,9617.81,0,0,0.461343,-344670.0442,627847.7098,3376884.3374
3735,0.03501,0.022191,1.0,1000.0,1731.1554,1731.1554,0.0,731.1554,0.0,0.0,9617.81,0,0,0.461343,-344670.0442,627847.7098,3376884.3374
3736,0.03501,0.022191,1.0,1000.0,1516.022,1516.022,0.0,516.022,0.0,0.0,9617.81,0,0,0.461343,-344670.0442,627847.7098,3376884.3374
3737,0.05488,0.022191,1.0,1000.0,1235.0672,1235.0672,0.0,235.0672,0.0,0.0,9617.81,0,0,0.471869,-344670.0442,627847.7098,3376884.3374
3738,0.079,0.031988,1.0,1000.0,865.4563,865.4563,134.5437,0.0,0.0,0.0,9617.81,0,1,0.484679,-344670.0442,627847.7098,3376884.3374
3739,0.10841,0.031988,1.0,1000.0,434.9947,434.9947,565.0053,0.0,0.0,0.0,9617.81,0,1,0.500325,-344670.0442,627847.7098,3376884.3374
3740,0.12412,0.031988,1.0,1000.0,129.104,129.104,0.0,1000.0,0.0,1917.5466,7625.3468,0,0,0.508684,-344670.0442,627847.7098,3376884.3374
3741,0.17001,0.031988,1.0,1000.0,18.7949,18.7949,0.0,1000.0,0.0,2009.4202,5537.4205,0,0,0.533056,-344670.0442,627847.7098,3376884.3374
3742,0.12407,0.022191,1.0,1000.0,0.0,0.0,0.0,917.4463,0.0,1917.4463,3545.0615,0,0,0.508657,-344670.0442,627847.7098,3376884.3374
3743,0.1132,0.022191,1.0,1000.0,0.0,0.0,0.0,786.7365,0.0,1786.7365,1688.519,0,0,0.502873,-344670.0442,627847.7098,3376884.3374
3744,0.10372,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1892.9971,0.0,3510.3394,1,1,0.497829,-344670.0442,627847.7098,3376884.3374
3745,0.10763,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3510.3394,0,1,0.503597,-344670.0442,627847.7098,3376884.3374
3746,0.1103,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3510.3394,0,1,0.505018,-344670.0442,627847.7098,3376884.3374
3747,0.10953,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3510.3394,0,1,0.504608,-344670.0442,627847.7098,3376884.3374
3748,0.11,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3510.3394,0,1,0.504858,-344670.0442,627847.7098,3376884.3374
3749,0.1103,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3510.3394,0,1,0.505018,-344670.0442,627847.7098,3376884.3374
3750,0.11288,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3510.3394,0,1,0.506391,-344670.0442,627847.7098,3376884.3374
3751,0.11447,0.022821,1.0,1000.0,10.9375,10.9375,989.0625,0.0,0.0,0.0,3510.3394,0,1,0.507236,-344670.0442,627847.7098,3376884.3374
3752,0.10144,0.022191,1.0,1000.0,120.4051,120.4051,879.5949,0.0,0.0,0.0,3510.3394,0,1,0.500303,-344670.0442,627847.7098,3376884.3374
3753,0.08416,0.031988,1.0,1000.0,539.2618,539.2618,1000.0,0.0,2221.9195,0.0,5648.7147,1,1,0.491109,-344670.0442,627847.7098,3376884.3374
3754,0.08115,0.031988,1.0,1000.0,1027.3217,1027.3217,1000.0,0.0,2476.2093,0.0,8031.8185,1,1,0.489508,-344670.0442,627847.7098,3376884.3374
3755,0.069,0.031988,1.0,1000.0,1404.3876,1404.3876,1000.0,0.0,1647.9545,0.0,9617.81,1,1,0.483047,-344670.0442,627847.7098,3376884.3374
3756,0.062,0.031988,1.0,1000.0,1792.4405,1792.4405,0.0,792.4405,0.0,0.0,9617.81,0,0,0.479328,-344670.0442,627847.7098,3376884.3374
3757,0.0563,0.031988,1.0,1000.0,1957.6127,1957.6127,0.0,957.6127,0.0,0.0,9617.81,0,0,0.476301,-344670.0442,627847.7098,3376884.3374
3758,0.0562,0.022191,1.0,1000.0,2084.9555,2084.9555,0.0,1000.0,0.0,0.0,9617.81,0,0,0.476248,-344670.0442,627847.7098,3376884.3374
3759,0.0559,0.022191,1.0,1000.0,1879.6275,1879.6275,0.0,879.6275,0.0,0.0,9617.81,0,0,0.476088,-344670.0442,627847.7098,3376884.3374
3760,0.062,0.022191,1.0,1000.0,1666.7503,1666.7503,0.0,666.7503,0.0,0.0,9617.81,0,0,0.479328,-344670.0442,627847.7098,3376884.3374
3761,0.08,0.022191,1.0,1000.0,1366.29,1366.29,0.0,366.29,0.0,0.0,9617.81,0,0,0.488896,-344670.0442,627847.7098,3376884.3374
3762,0.09,0.031988,1.0,1000.0,894.194,894.194,105.806,0.0,0.0,0.0,9617.81,0,1,0.494216,-344670.0442,627847.7098,3376884.3374
3763,0.1003,0.031988,1.0,1000.0,448.9484,448.9484,551.0516,0.0,0.0,0.0,9617.81,0,1,0.499697,-344670.0442,627847.7098,3376884.3374
3764,0.11523,0.031988,1.0,1000.0,127.7021,127.7021,0.0,1000.0,0.0,1913.616,7629.4309,0,0,0.507641,-344670.0442,627847.7098,3376884.3374
3765,0.12237,0.031988,1.0,1000.0,19.1574,19.1574,0.0,947.0905,0.0,1927.9331,5626.1755,0,0,0.511439,-344670.0442,627847.7098,3376884.3374
3766,0.11687,0.022191,1.0,1000.0,0.0,0.0,0.0,916.9048,0.0,1916.9048,3634.3791,0,0,0.508513,-344670.0442,627847.7098,3376884.3374
3767,0.11041,0.022191,1.0,1000.0,0.0,0.0,0.0,801.0041,0.0,1801.0041,1763.0115,0,0,0.505076,-344670.0442,627847.7098,3376884.3374
3768,0.09898,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1888.6042,0.0,3580.6042,1,1,0.498994,-344670.0442,627847.7098,3376884.3374
3769,0.098,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3580.6042,0,1,0.501572,-344670.0442,627847.7098,3376884.3374
3770,0.095,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1884.9032,0.0,5394.6351,1,1,0.499976,-344670.0442,627847.7098,3376884.3374
3771,0.09779,0.022821,1.0,1000.0,0.0,0.0,0.0,890.3192,0.0,1890.3192,3430.463,0,0,0.501461,-344670.0442,627847.7098,3376884.3374
3772,0.09779,0.022821,1.0,1000.0,0.0,0.0,0.0,773.5124,0.0,1773.5124,1587.6612,0,0,0.501461,-344670.0442,627847.7098,3376884.3374
3773,0.098,0.022821,1.0,1000.0,0.0,0.0,0.0,40.7978,0.0,1040.7978,506.2005,0,0,0.501572,-344670.0442,627847.7098,3376884.3374
3774,0.098,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.501572,-344670.0442,627847.7098,3376884.3374
3775,0.09982,0.022821,1.0,1000.0,12.2468,12.2468,987.7532,0.0,0.0,0.0,506.2005,0,1,0.502541,-344670.0442,627847.7098,3376884.3374
3776,0.10349,0.022821,1.0,1000.0,128.9683,128.9683,871.0317,0.0,0.0,0.0,506.2005,0,1,0.504494,-344670.0442,627847.7098,3376884.3374
3777,0.09765,0.022821,1.0,1000.0,536.9609,536.9609,463.0391,0.0,0.0,0.0,506.2005,0,1,0.501386,-344670.0442,627847.7098,3376884.3374
3778,0.0782,0.022821,1.0,1000.0,1037.1256,1037.1256,1000.0,0.0,2539.6829,0.0,2950.3914,1,1,0.491037,-344670.0442,627847.7098,3376884.3374
3779,0.0524,0.022821,1.0,1000.0,1442.6928,1442.6928,1000.0,0.0,3247.1931,0.0,6075.49,1,1,0.477323,-344670.0442,627847.7098,3376884.3374
3780,0.05069,0.022821,1.0,1000.0,1681.6923,1681.6923,1000.0,0.0,3516.3513,0.0,9459.6265,1,1,0.476415,-344670.0442,627847.7098,3376884.3374
3781,0.0451,0.022821,1.0,1000.0,1757.3096,1757.3096,0.0,592.946,164.3636,0.0,9617.81,1,0,0.473448,-344670.0442,627847.7098,3376884.3374
3782,0.0395,0.022821,1.0,1000.0,1744.5295,1744.5295,0.0,744.5295,0.0,0.0,9617.81,0,0,0.470477,-344670.0442,627847.7098,3376884.3374
3783,0.0381,0.022821,1.0,1000.0,1646.9207,1646.9207,0.0,646.9207,0.0,0.0,9617.81,0,0,0.469735,-344670.0442,627847.7098,3376884.3374
3784,0.0381,0.022821,1.0,1000.0,1571.1917,1571.1917,0.0,571.1917,0.0,0.0,9617.81,0,0,0.469735,-344670.0442,627847.7098,3376884.3374
3785,0.04,0.022821,1.0,1000.0,1243.4068,1243.4068,0.0,243.4068,0.0,0.0,9617.81,0,0,0.470742,-344670.0442,627847.7098,3376884.3374
3786,0.0562,0.022821,1.0,1000.0,863.7271,863.7271,136.2729,0.0,0.0,0.0,9617.81,0,1,0.479341,-344670.0442,627847.7098,3376884.3374
3787,0.08284,0.022821,1.0,1000.0,431.8284,431.8284,568.1716,0.0,0.0,0.0,9617.81,0,1,0.493506,-344670.0442,627847.7098,3376884.3374
3788,0.0942,0.022821,1.0,1000.0,128.1061,128.1061,871.8939,0.0,0.0,0.0,9617.81,0,1,0.49955,-344670.0442,627847.7098,3376884.3374
3789,0.1,0.022821,1.0,1000.0,23.1268,23.1268,0.0,917.8791,0.0,1894.7523,7649.0316,0,0,0.502637,-344670.0442,627847.7098,3376884.3374
3790,0.09994,0.022821,1.0,1000.0,0.0,0.0,0.0,894.6319,0.0,1894.6319,5680.3783,0,0,0.502605,-344670.0442,627847.7098,3376884.3374
3791,0.0994,0.022821,1.0,1000.0,0.0,0.0,0.0,893.5488,0.0,1893.5488,3712.8505,0,0,0.502317,-344670.0442,627847.7098,3376884.3374
3792,0.09509,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3712.8505,0,1,0.500024,-344670.0442,627847.7098,3376884.3374
3793,0.09,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3712.8505,0,1,0.502482,-344670.0442,627847.7098,3376884.3374
3794,0.08586,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3712.8505,0,1,0.500279,-344670.0442,627847.7098,3376884.3374
3795,0.08564,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3712.8505,0,1,0.500162,-344670.0442,627847.7098,3376884.3374
3796,0.08564,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3712.8505,0,1,0.500162,-344670.0442,627847.7098,3376884.3374
3797,0.08588,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3712.8505,0,1,0.50029,-344670.0442,627847.7098,3376884.3374
3798,0.09935,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,3712.8505,0,1,0.507457,-344670.0442,627847.7098,3376884.3374
3799,0.10144,0.022821,1.0,1000.0,9.7703,9.7703,990.2297,0.0,0.0,0.0,3712.8505,0,1,0.508569,-344670.0442,627847.7098,3376884.3374
3800,0.1003,0.022821,1.0,1000.0,110.9525,110.9525,889.0475,0.0,0.0,0.0,3712.8505,0,1,0.507963,-344670.0442,627847.7098,3376884.3374
3801,0.09401,0.022821,1.0,1000.0,510.8626,510.8626,489.1374,0.0,0.0,0.0,3712.8505,0,1,0.504616,-344670.0442,627847.7098,3376884.3374
3802,0.0702,0.022821,1.0,1000.0,965.2111,965.2111,1000.0,0.0,2457.6651,0.0,6078.1074,1,1,0.491947,-344670.0442,627847.7098,3376884.3374
3803,0.05144,0.022821,1.0,1000.0,1294.0833,1294.0833,1000.0,0.0,2884.7871,0.0,8854.4265,1,1,0.481971,-344670.0442,627847.7098,3376884.3374
3804,0.0421,0.022821,1.0,1000.0,1546.7827,1546.7827,246.4254,0.0,793.208,0.0,9617.81,1,1,0.47701,-344670.0442,627847.7098,3376884.3374
3805,0.0416,0.022821,1.0,1000.0,1608.9683,1608.9683,0.0,608.9683,0.0,0.0,9617.81,0,0,0.476744,-344670.0442,627847.7098,3376884.3374
3806,0.03513,0.022821,1.0,1000.0,1520.6253,1520.6253,0.0,520.6253,0.0,0.0,9617.81,0,0,0.47331,-344670.0442,627847.7098,3376884.3374
3807,0.035,0.022821,1.0,1000.0,1486.0931,1486.0931,0.0,486.0931,0.0,0.0,9617.81,0,0,0.473241,-344670.0442,627847.7098,3376884.3374
3808,0.03049,0.022821,1.0,1000.0,1149.9431,1149.9431,0.0,149.9431,0.0,0.0,9617.81,0,0,0.470848,-344670.0442,627847.7098,3376884.3374
3809,0.0253,0.022821,1.0,1000.0,1196.3452,1196.3452,0.0,196.3452,0.0,0.0,9617.81,0,0,0.468097,-344670.0442,627847.7098,3376884.3374
3810,0.03501,0.022821,1.0,1000.0,799.5902,799.5902,200.4098,0.0,0.0,0.0,9617.81,0,1,0.473246,-344670.0442,627847.7098,3376884.3374
3811,0.0477,0.022821,1.0,1000.0,359.5962,359.5962,640.4038,0.0,0.0,0.0,9617.81,0,1,0.479984,-344670.0442,627847.7098,3376884.3374
3812,0.08503,0.022821,1.0,1000.0,112.7856,112.7856,887.2144,0.0,0.0,0.0,9617.81,0,1,0.499838,-344670.0442,627847.7098,3376884.3374
3813,0.10112,0.022821,1.0,1000.0,20.6567,20.6567,0.0,937.1304,0.0,1916.4737,7626.4616,0,0,0.508399,-344670.0442,627847.7098,3376884.3374
3814,0.10076,0.022821,1.0,1000.0,0.0,0.0,0.0,915.7518,0.0,1915.7518,5635.8633,0,0,0.508207,-344670.0442,627847.7098,3376884.3374
3815,0.09,0.022821,1.0,1000.0,0.0,0.0,0.0,894.1706,0.0,1894.1706,3667.6894,0,0,0.502482,-344670.0442,627847.7098,3376884.3374
3816,0.03513,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1985.4253,0.0,5578.4627,1,1,0.47331,-344670.0442,627847.7098,3376884.3374
3817,0.02241,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5578.4627,0,1,0.508343,-344670.0442,627847.7098,3376884.3374
3818,0.01276,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5578.4627,0,1,0.503209,-344670.0442,627847.7098,3376884.3374
3819,0.00846,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5578.4627,0,1,0.500921,-344670.0442,627847.7098,3376884.3374
3820,0.00894,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5578.4627,0,1,0.501176,-344670.0442,627847.7098,3376884.3374
3821,0.02299,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5578.4627,0,1,0.508652,-344670.0442,627847.7098,3376884.3374
3822,0.01,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,5578.4627,0,1,0.50174,-344670.0442,627847.7098,3376884.3374
3823,0.005,0.022821,1.0,1000.0,13.3485,13.3485,1000.0,0.0,1858.6009,0.0,7367.1802,1,1,0.499079,-344670.0442,627847.7098,3376884.3374
3824,0.00325,0.022191,1.0,1000.0,125.1952,125.1952,1000.0,0.0,1790.0693,0.0,9089.9428,1,1,0.498148,-344670.0442,627847.7098,3376884.3374
3825,0.0,0.031988,1.0,1000.0,531.8419,531.8419,1000.0,0.0,548.4904,0.0,9617.81,1,1,0.496419,-344670.0442,627847.7098,3376884.3374
3826,0.0,0.031988,1.0,1000.0,971.368,971.368,28.632,0.0,0.0,0.0,9617.81,0,1,0.496419,-344670.0442,627847.7098,3376884.3374
3827,0.0,0.031988,1.0,1000.0,1267.4757,1267.4757,0.0,267.4757,0.0,0.0,9617.81,0,0,0.496419,-344670.0442,627847.7098,3376884.3374
3828,0.0,0.031988,1.0,1000.0,1427.2973,1427.2973,0.0,427.2973,0.0,0.0,9617.81,0,0,0.496419,-344670.0442,627847.7098,3376884.3374
3829,0.0,0.031988,1.0,1000.0,1592.5956,1592.5956,0.0,592.5956,0.0,0.0,9617.81,0,0,0.496419,-344670.0442,627847.7098,3376884.3374
3830,0.0,0.022191,1.0,1000.0,1693.0705,1693.0705,0.0,693.0705,0.0,0.0,9617.81,0,0,0.496419,-344670.0442,627847.7098,3376884.3374
3831,-1e-05,0.022191,1.0,1000.0,1688.2979,1688.2979,0.0,688.2979,0.0,0.0,9617.81,0,0,0.496413,-344670.0442,627847.7098,3376884.3374
3832,-1e-05,0.022191,1.0,1000.0,1384.6091,1384.6091,0.0,384.6091,0.0,0.0,9617.81,0,0,0.496413,-344670.0442,627847.7098,3376884.3374
3833,0.0,0.022191,1.0,1000.0,1162.819,1162.819,0.0,162.819,0.0,0.0,9617.81,0,0,0.496419,-344670.0442,627847.7098,3376884.3374
3834,0.00325,0.031988,1.0,1000.0,840.6578,840.6578,159.3422,0.0,0.0,0.0,9617.81,0,1,0.498148,-344670.0442,627847.7098,3376884.3374
3835,0.035,0.031988,1.0,1000.0,414.9144,414.9144,0.0,1000.0,0.0,1941.5037,7600.4537,0,0,0.515039,-344670.0442,627847.7098,3376884.3374
3836,0.0418,0.031988,1.0,1000.0,138.8551,138.8551,0.0,1000.0,0.0,1955.1285,5568.9403,0,0,0.518653,-344670.0442,627847.7098,3376884.3374
3837,0.05876,0.031988,1.0,1000.0,25.276,25.276,0.0,1000.0,0.0,1989.0753,3502.1538,0,0,0.527659,-344670.0442,627847.7098,3376884.3374
3838,0.06964,0.022191,1.0,1000.0,0.0,0.0,0.0,892.0252,0.0,1892.0252,1536.2091,0,0,0.533426,-344670.0442,627847.7098,3376884.3374
3839,0.0569,0.022191,1.0,1000.0,0.0,0.0,8.7197,0.0,0.0,991.2803,506.2005,0,1,0.526672,-344670.0442,627847.7098,3376884.3374
3840,0.06941,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.533305,-344670.0442,627847.7098,3376884.3374
3841,0.0355,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500098,-344670.0442,627847.7098,3376884.3374
3842,0.0382,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.501535,-344670.0442,627847.7098,3376884.3374
3843,0.03501,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.4248,0.0,2320.7333,1,1,0.499838,-344670.0442,627847.7098,3376884.3374
3844,0.035,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.4448,0.0,4135.2854,1,1,0.499832,-344670.0442,627847.7098,3376884.3374
3845,0.03501,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,1885.4248,0.0,5949.8183,1,1,0.499838,-344670.0442,627847.7098,3376884.3374
3846,0.0385,0.022821,1.0,1000.0,0.0,0.0,0.0,891.2019,0.0,1891.2019,3984.7291,0,0,0.501695,-344670.0442,627847.7098,3376884.3374
3847,0.05505,0.022821,1.0,1000.0,12.2787,12.2787,0.0,858.1574,0.0,1845.8787,2066.7337,0,0,0.5105,-344670.0442,627847.7098,3376884.3374
3848,0.0355,0.022191,1.0,1000.0,112.7057,112.7057,887.2943,0.0,0.0,0.0,2066.7337,0,1,0.500098,-344670.0442,627847.7098,3376884.3374
3849,0.0383,0.031988,1.0,1000.0,537.4431,537.4431,0.0,1000.0,0.0,1501.8571,506.2005,0,0,0.501588,-344670.0442,627847.7098,3376884.3374
3850,0.03513,0.031988,1.0,1000.0,956.8763,956.8763,1000.0,0.0,2414.5738,0.0,2829.9864,1,1,0.499902,-344670.0442,627847.7098,3376884.3374
3851,0.0351,0.031988,1.0,1000.0,1209.6762,1209.6762,1000.0,0.0,2764.1926,0.0,5490.2453,1,1,0.499886,-344670.0442,627847.7098,3376884.3374
3852,0.03501,0.031988,1.0,1000.0,1510.0183,1510.0183,1000.0,0.0,3186.8333,0.0,8557.2537,1,1,0.499838,-344670.0442,627847.7098,3376884.3374
3853,0.03501,0.031988,1.0,1000.0,1792.8125,1792.8125,309.1786,0.0,1101.9911,0.0,9617.81,1,1,0.499838,-344670.0442,627847.7098,3376884.3374
3854,0.035,0.022191,1.0,1000.0,1767.38,1767.38,0.0,767.38,0.0,0.0,9617.81,0,0,0.499832,-344670.0442,627847.7098,3376884.3374
3855,0.0348,0.022191,1.0,1000.0,1652.8604,1652.8604,0.0,652.8604,0.0,0.0,9617.81,0,0,0.499726,-344670.0442,627847.7098,3376884.3374
3856,0.0348,0.022191,1.0,1000.0,1519.9834,1519.9834,0.0,519.9834,0.0,0.0,9617.81,0,0,0.499726,-344670.0442,627847.7098,3376884.3374
3857,0.035,0.022191,1.0,1000.0,1338.3698,1338.3698,0.0,338.3698,0.0,0.0,9617.81,0,0,0.499832,-344670.0442,627847.7098,3376884.3374
3858,0.035,0.031988,1.0,1000.0,788.4723,788.4723,211.5277,0.0,0.0,0.0,9617.81,0,1,0.499832,-344670.0442,627847.7098,3376884.3374
3859,0.04056,0.031988,1.0,1000.0,407.4242,407.4242,0.0,1000.0,0.0,1895.334,7648.4272,0,0,0.502791,-344670.0442,627847.7098,3376884.3374
3860,0.07136,0.031988,1.0,1000.0,120.279,120.279,0.0,1000.0,0.0,1957.0815,5614.8845,0,0,0.519171,-344670.0442,627847.7098,3376884.3374
3861,0.08675,0.031988,1.0,1000.0,24.0833,24.0833,0.0,1000.0,0.0,1987.8854,3549.3344,0,0,0.527343,-344670.0442,627847.7098,3376884.3374
3862,0.07148,0.022191,1.0,1000.0,0.0,0.0,0.0,845.1868,0.0,1845.1868,1632.0581,0,0,0.519235,-344670.0442,627847.7098,3376884.3374
3863,0.07006,0.022191,1.0,1000.0,0.0,0.0,0.0,83.5253,0.0,1083.5253,506.2005,0,0,0.51848,-344670.0442,627847.7098,3376884.3374
3864,0.0983,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.533466,-344670.0442,627847.7098,3376884.3374
3865,0.09509,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.513016,-344670.0442,627847.7098,3376884.3374
3866,0.08483,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.507558,-344670.0442,627847.7098,3376884.3374
3867,0.0782,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.504031,-344670.0442,627847.7098,3376884.3374
3868,0.0782,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.504031,-344670.0442,627847.7098,3376884.3374
3869,0.08541,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.507867,-344670.0442,627847.7098,3376884.3374
3870,0.07148,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,506.2005,0,1,0.500455,-344670.0442,627847.7098,3376884.3374
3871,0.09034,0.022821,1.0,1000.0,13.3853,13.3853,986.6147,0.0,0.0,0.0,506.2005,0,1,0.510489,-344670.0442,627847.7098,3376884.3374
3872,0.09813,0.022191,1.0,1000.0,134.6526,134.6526,865.3474,0.0,0.0,0.0,506.2005,0,1,0.514632,-344670.0442,627847.7098,3376884.3374
3873,0.07,0.031988,1.0,1000.0,542.6229,542.6229,1000.0,0.0,2186.4122,0.0,2610.4036,1,1,0.499667,-344670.0442,627847.7098,3376884.3374
3874,0.0448,0.031988,1.0,1000.0,963.6288,963.6288,1000.0,0.0,2484.27,0.0,5001.2651,1,1,0.486261,-344670.0442,627847.7098,3376884.3374
3875,0.0423,0.031988,1.0,1000.0,1324.0617,1324.0617,1000.0,0.0,3020.1371,0.0,7907.845,1,1,0.484932,-344670.0442,627847.7098,3376884.3374
3876,0.0412,0.031988,1.0,1000.0,1501.8447,1501.8447,1000.0,0.0,1776.7716,0.0,9617.81,1,1,0.484347,-344670.0442,627847.7098,3376884.3374
3877,0.04,0.031988,1.0,1000.0,1715.2824,1715.2824,0.0,715.2824,0.0,0.0,9617.81,0,0,0.483709,-344670.0442,627847.7098,3376884.3374
3878,0.03502,0.022191,1.0,1000.0,1711.7888,1711.7888,0.0,711.7888,0.0,0.0,9617.81,0,0,0.481063,-344670.0442,627847.7098,3376884.3374
3879,0.03501,0.022191,1.0,1000.0,1681.2995,1681.2995,0.0,681.2995,0.0,0.0,9617.81,0,0,0.481057,-344670.0442,627847.7098,3376884.3374
3880,0.03501,0.022191,1.0,1000.0,1543.1837,1543.1837,0.0,543.1837,0.0,0.0,9617.81,0,0,0.481057,-344670.0442,627847.7098,3376884.3374
