Hour,lambda,psi,Plu,PL,Ppvmx,Ppv,Pb,Ps,Pc,Pd,SOC,w1,w3,score,Benefit,CashFlow,npv
8006,0.092,0.022821,1.0,1000.0,2030.8057,2030.8057,0.0,890.4067,140.399,0.0,2155.6394,1,0,0.470762,-570292.4215,402225.3325,2279102.6659
8007,0.09917,0.022821,1.0,1000.0,2169.5689,2169.5689,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.476419,-570292.4215,402225.3325,2279102.6659
8008,0.10599,0.022821,1.0,1000.0,1456.4012,1456.4012,0.0,456.4012,0.0,0.0,2155.6394,0,0,0.481804,-570292.4215,402225.3325,2279102.6659
8009,0.12091,0.022821,1.0,1000.0,954.0779,954.0779,45.9221,0.0,0.0,0.0,2155.6394,0,1,0.4936,-570292.4215,402225.3325,2279102.6659
8010,0.13667,0.022821,1.0,1000.0,443.7108,443.7108,299.349,0.0,0.0,256.9402,1888.6608,0,1,0.506068,-570292.4215,402225.3325,2279102.6659
8011,0.1425,0.022821,1.0,1000.0,0.0,0.0,740.7187,0.0,0.0,259.2813,1619.2497,0,1,0.510678,-570292.4215,402225.3325,2279102.6659
8012,0.14227,0.022821,1.0,1000.0,0.0,0.0,740.8111,0.0,0.0,259.1889,1349.9345,0,1,0.510497,-570292.4215,402225.3325,2279102.6659
8013,0.14174,0.022821,1.0,1000.0,0.0,0.0,741.0239,0.0,0.0,258.9761,1080.8405,0,1,0.510077,-570292.4215,402225.3325,2279102.6659
8014,0.1415,0.022821,1.0,1000.0,0.0,0.0,743.2275,0.0,0.0,256.7725,814.0362,0,1,0.509888,-570292.4215,402225.3325,2279102.6659
8015,0.14,0.022821,1.0,1000.0,0.0,0.0,754.2692,0.0,0.0,245.7308,558.7049,0,1,0.508701,-570292.4215,402225.3325,2279102.6659
8016,0.13767,0.022821,1.0,1000.0,0.0,0.0,765.1184,0.0,0.0,234.8816,314.6468,0,1,0.506859,-570292.4215,402225.3325,2279102.6659
8017,0.1229,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,314.6468,0,1,0.500593,-570292.4215,402225.3325,2279102.6659
8018,0.1105,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,258.5385,0.0,563.4642,1,1,0.490785,-570292.4215,402225.3325,2279102.6659
8019,0.10599,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,260.3491,0.0,814.0242,1,1,0.487218,-570292.4215,402225.3325,2279102.6659
8020,0.10599,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,260.3491,0.0,1064.5841,1,1,0.487218,-570292.4215,402225.3325,2279102.6659
8021,0.10578,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,260.4334,0.0,1315.2252,1,1,0.487052,-570292.4215,402225.3325,2279102.6659
8022,0.10599,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,253.2195,0.0,1558.9237,1,1,0.487218,-570292.4215,402225.3325,2279102.6659
8023,0.1102,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,242.0218,0.0,1791.8455,1,1,0.490547,-570292.4215,402225.3325,2279102.6659
8024,0.11978,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1791.8455,0,1,0.498125,-570292.4215,402225.3325,2279102.6659
8025,0.13,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1791.8455,0,1,0.50621,-570292.4215,402225.3325,2279102.6659
8026,0.1214,0.072034,1.0,1000.0,584.0728,584.0728,415.9272,0.0,0.0,0.0,1791.8455,0,1,0.499407,-570292.4215,402225.3325,2279102.6659
8027,0.10666,0.072034,1.0,1000.0,1384.0253,1384.0253,0.0,6.0183,378.007,0.0,2155.6394,1,0,0.487748,-570292.4215,402225.3325,2279102.6659
8028,0.10599,0.072034,1.0,1000.0,1982.8643,1982.8643,0.0,982.8643,0.0,0.0,2155.6394,0,0,0.487218,-570292.4215,402225.3325,2279102.6659
8029,0.10553,0.072034,1.0,1000.0,2224.4545,2224.4545,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.486855,-570292.4215,402225.3325,2279102.6659
8030,0.112,0.072034,1.0,1000.0,2122.7895,2122.7895,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.491971,-570292.4215,402225.3325,2279102.6659
8031,0.13,0.051218,1.0,1000.0,1898.0441,1898.0441,0.0,1000.0,0.0,257.0125,1888.5857,0,0,0.50621,-570292.4215,402225.3325,2279102.6659
8032,0.13419,0.051218,1.0,1000.0,1484.8726,1484.8726,0.0,743.5677,0.0,258.6951,1619.7837,0,0,0.509524,-570292.4215,402225.3325,2279102.6659
8033,0.14114,0.051218,1.0,1000.0,1064.6494,1064.6494,0.0,326.1344,0.0,261.4849,1348.0828,0,0,0.515019,-570292.4215,402225.3325,2279102.6659
8034,0.1497,0.051218,1.0,1000.0,444.5759,444.5759,290.5057,0.0,0.0,264.9185,1072.8142,0,1,0.521781,-570292.4215,402225.3325,2279102.6659
8035,0.15302,0.072034,1.0,1000.0,0.0,0.0,736.242,0.0,0.0,263.758,798.7515,0,1,0.524402,-570292.4215,402225.3325,2279102.6659
8036,0.1637,0.072034,1.0,1000.0,0.0,0.0,743.2436,0.0,0.0,256.7564,531.9639,0,1,0.532824,-570292.4215,402225.3325,2279102.6659
8037,0.1752,0.072034,1.0,1000.0,0.0,0.0,750.0087,0.0,0.0,249.9913,272.2057,0,1,0.54187,-570292.4215,402225.3325,2279102.6659
8038,0.1452,0.072034,1.0,1000.0,0.0,0.0,847.218,0.0,0.0,152.782,113.4547,0,1,0.518227,-570292.4215,402225.3325,2279102.6659
8039,0.1423,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,113.4547,0,1,0.515936,-570292.4215,402225.3325,2279102.6659
8040,0.13321,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,113.4547,0,1,0.508749,-570292.4215,402225.3325,2279102.6659
8041,0.13777,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,256.5225,0.0,360.332,1,1,0.494755,-570292.4215,402225.3325,2279102.6659
8042,0.13493,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,257.6631,0.0,608.307,1,1,0.492509,-570292.4215,402225.3325,2279102.6659
8043,0.13193,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,258.8677,0.0,857.4413,1,1,0.490136,-570292.4215,402225.3325,2279102.6659
8044,0.12893,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,260.0721,0.0,1107.7347,1,1,0.487764,-570292.4215,402225.3325,2279102.6659
8045,0.129,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,260.044,0.0,1358.001,1,1,0.487819,-570292.4215,402225.3325,2279102.6659
8046,0.133,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,249.6853,0.0,1598.2982,1,1,0.490982,-570292.4215,402225.3325,2279102.6659
8047,0.1415,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1598.2982,0,1,0.497706,-570292.4215,402225.3325,2279102.6659
8048,0.15083,0.022821,1.0,1000.0,0.0,0.0,743.5578,0.0,0.0,256.4422,1331.837,0,1,0.505087,-570292.4215,402225.3325,2279102.6659
8049,0.1572,0.051218,1.0,1000.0,0.0,0.0,740.9998,0.0,0.0,259.0002,1062.7179,0,1,0.510125,-570292.4215,402225.3325,2279102.6659
8050,0.15473,0.072034,1.0,1000.0,658.2047,658.2047,86.5958,0.0,0.0,255.1995,797.548,0,1,0.508171,-570292.4215,402225.3325,2279102.6659
8051,0.1473,0.072034,1.0,1000.0,1173.7341,1173.7341,0.0,0.0,173.7341,0.0,964.7497,1,0,0.502294,-570292.4215,402225.3325,2279102.6659
8052,0.1391,0.072034,1.0,1000.0,1574.6206,1574.6206,0.0,66.9013,507.7192,0.0,1453.3786,1,0,0.495807,-570292.4215,402225.3325,2279102.6659
8053,0.13226,0.072034,1.0,1000.0,1874.2595,1874.2595,0.0,366.5403,507.7192,0.0,1942.0076,1,0,0.490397,-570292.4215,402225.3325,2279102.6659
8054,0.13,0.072034,1.0,1000.0,1855.7061,1855.7061,0.0,633.7279,221.9782,0.0,2155.6394,1,0,0.48861,-570292.4215,402225.3325,2279102.6659
8055,0.12656,0.051218,1.0,1000.0,1808.1348,1808.1348,0.0,808.1348,0.0,0.0,2155.6394,0,0,0.48589,-570292.4215,402225.3325,2279102.6659
8056,0.135,0.051218,1.0,1000.0,1506.3267,1506.3267,0.0,506.3267,0.0,0.0,2155.6394,0,0,0.492564,-570292.4215,402225.3325,2279102.6659
8057,0.1473,0.051218,1.0,1000.0,1259.6431,1259.6431,0.0,259.6431,0.0,0.0,2155.6394,0,0,0.502294,-570292.4215,402225.3325,2279102.6659
8058,0.15473,0.051218,1.0,1000.0,429.0092,429.0092,312.9823,0.0,0.0,258.0084,1887.5509,0,1,0.508171,-570292.4215,402225.3325,2279102.6659
8059,0.15648,0.072034,1.0,1000.0,0.0,0.0,741.2889,0.0,0.0,258.7111,1618.7321,0,1,0.509556,-570292.4215,402225.3325,2279102.6659
8060,0.15716,0.072034,1.0,1000.0,0.0,0.0,741.0158,0.0,0.0,258.9842,1349.6297,0,1,0.510093,-570292.4215,402225.3325,2279102.6659
8061,0.1572,0.072034,1.0,1000.0,0.0,0.0,740.9998,0.0,0.0,259.0002,1080.5107,0,1,0.510125,-570292.4215,402225.3325,2279102.6659
8062,0.15473,0.072034,1.0,1000.0,0.0,0.0,744.1047,0.0,0.0,255.8953,814.6177,0,1,0.508171,-570292.4215,402225.3325,2279102.6659
8063,0.15213,0.051218,1.0,1000.0,0.0,0.0,755.4959,0.0,0.0,244.5041,560.5612,0,1,0.506115,-570292.4215,402225.3325,2279102.6659
8064,0.1473,0.051218,1.0,1000.0,0.0,0.0,767.1618,0.0,0.0,232.8382,318.6262,0,1,0.502294,-570292.4215,402225.3325,2279102.6659
8065,0.13946,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,318.6262,0,1,0.499529,-570292.4215,402225.3325,2279102.6659
8066,0.135,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,255.89,0.0,564.8947,1,1,0.496001,-570292.4215,402225.3325,2279102.6659
8067,0.13046,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,257.7133,0.0,812.918,1,1,0.49241,-570292.4215,402225.3325,2279102.6659
8068,0.12536,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,259.761,0.0,1062.912,1,1,0.488377,-570292.4215,402225.3325,2279102.6659
8069,0.12372,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,260.4193,0.0,1313.5396,1,1,0.48708,-570292.4215,402225.3325,2279102.6659
8070,0.12567,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,252.5929,0.0,1556.6349,1,1,0.488622,-570292.4215,402225.3325,2279102.6659
8071,0.13854,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,238.1888,0.0,1785.8678,1,1,0.498801,-570292.4215,402225.3325,2279102.6659
8072,0.14936,0.022821,1.0,1000.0,0.0,0.0,742.4032,0.0,0.0,257.5968,1518.2069,0,1,0.507361,-570292.4215,402225.3325,2279102.6659
8073,0.15884,0.051218,1.0,1000.0,0.0,0.0,738.5973,0.0,0.0,261.4027,1246.5915,0,1,0.514857,-570292.4215,402225.3325,2279102.6659
8074,0.1549,0.072034,1.0,1000.0,754.2942,754.2942,0.0,14.1154,0.0,259.8212,976.6194,0,0,0.511742,-570292.4215,402225.3325,2279102.6659
8075,0.14606,0.072034,1.0,1000.0,1594.4005,1594.4005,0.0,844.5378,0.0,250.1373,716.7094,0,0,0.504751,-570292.4215,402225.3325,2279102.6659
8076,0.142,0.072034,1.0,1000.0,2042.882,2042.882,0.0,535.1628,507.7192,0.0,1205.3384,1,0,0.501539,-570292.4215,402225.3325,2279102.6659
8077,0.13854,0.072034,1.0,1000.0,2284.3668,2284.3668,0.0,776.6475,507.7192,0.0,1693.9674,1,0,0.498801,-570292.4215,402225.3325,2279102.6659
8078,0.13046,0.072034,1.0,1000.0,2179.2071,2179.2071,0.0,699.498,479.7091,0.0,2155.6394,1,0,0.49241,-570292.4215,402225.3325,2279102.6659
8079,0.12118,0.051218,1.0,1000.0,1801.7889,1801.7889,0.0,801.7889,0.0,0.0,2155.6394,0,0,0.485072,-570292.4215,402225.3325,2279102.6659
8080,0.12146,0.051218,1.0,1000.0,1681.6695,1681.6695,0.0,681.6695,0.0,0.0,2155.6394,0,0,0.485293,-570292.4215,402225.3325,2279102.6659
8081,0.14065,0.051218,1.0,1000.0,1232.6371,1232.6371,0.0,232.6371,0.0,0.0,2155.6394,0,0,0.500471,-570292.4215,402225.3325,2279102.6659
8082,0.15,0.051218,1.0,1000.0,445.1396,445.1396,297.0065,0.0,0.0,257.8538,1887.7115,0,1,0.507867,-570292.4215,402225.3325,2279102.6659
8083,0.15723,0.072034,1.0,1000.0,0.0,0.0,739.2435,0.0,0.0,260.7565,1616.7675,0,1,0.513584,-570292.4215,402225.3325,2279102.6659
8084,0.16002,0.072034,1.0,1000.0,0.0,0.0,738.1238,0.0,0.0,261.8762,1344.6601,0,1,0.515789,-570292.4215,402225.3325,2279102.6659
8085,0.15846,0.072034,1.0,1000.0,0.0,0.0,738.7498,0.0,0.0,261.2502,1073.2031,0,1,0.514556,-570292.4215,402225.3325,2279102.6659
8086,0.15,0.072034,1.0,1000.0,0.0,0.0,744.5436,0.0,0.0,255.4564,807.7663,0,1,0.507867,-570292.4215,402225.3325,2279102.6659
8087,0.14208,0.051218,1.0,1000.0,0.0,0.0,757.9406,0.0,0.0,242.0594,556.2499,0,1,0.501602,-570292.4215,402225.3325,2279102.6659
8088,0.13081,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,257.5727,0.0,804.1379,1,1,0.492687,-570292.4215,402225.3325,2279102.6659
8089,0.12412,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,804.1379,0,1,0.4912,-570292.4215,402225.3325,2279102.6659
8090,0.11666,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,261.3224,0.0,1055.6346,1,1,0.485301,-570292.4215,402225.3325,2279102.6659
8091,0.11279,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,262.8752,0.0,1308.6257,1,1,0.482243,-570292.4215,402225.3325,2279102.6659
8092,0.1089,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,257.4584,0.0,1556.4037,1,1,0.47917,-570292.4215,402225.3325,2279102.6659
8093,0.10698,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,248.2482,0.0,1795.3177,1,1,0.477654,-570292.4215,402225.3325,2279102.6659
8094,0.11072,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,237.2954,0.0,2023.6908,1,1,0.480608,-570292.4215,402225.3325,2279102.6659
8095,0.13255,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,2023.6908,0,1,0.497868,-570292.4215,402225.3325,2279102.6659
8096,0.14923,0.022821,1.0,1000.0,0.0,0.0,740.524,0.0,0.0,259.476,1754.0773,0,1,0.511062,-570292.4215,402225.3325,2279102.6659
8097,0.15552,0.051218,1.0,1000.0,0.0,0.0,737.9994,0.0,0.0,262.0006,1481.8407,0,1,0.516034,-570292.4215,402225.3325,2279102.6659
8098,0.15016,0.072034,1.0,1000.0,576.8662,576.8662,163.2844,0.0,0.0,259.8493,1211.8393,0,1,0.511797,-570292.4215,402225.3325,2279102.6659
8099,0.13794,0.072034,1.0,1000.0,1242.9704,1242.9704,0.0,0.0,242.9704,0.0,1445.674,1,0,0.502132,-570292.4215,402225.3325,2279102.6659
8100,0.1089,0.072034,1.0,1000.0,1710.6939,1710.6939,0.0,202.9747,507.7192,0.0,1934.303,1,0,0.47917,-570292.4215,402225.3325,2279102.6659
8101,0.10825,0.072034,1.0,1000.0,1857.802,1857.802,0.0,627.8182,229.9838,0.0,2155.6394,1,0,0.478657,-570292.4215,402225.3325,2279102.6659
8102,0.10851,0.072034,1.0,1000.0,2166.552,2166.552,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.478862,-570292.4215,402225.3325,2279102.6659
8103,0.1089,0.051218,1.0,1000.0,1956.3576,1956.3576,0.0,956.3576,0.0,0.0,2155.6394,0,0,0.47917,-570292.4215,402225.3325,2279102.6659
8104,0.12112,0.051218,1.0,1000.0,1587.7771,1587.7771,0.0,587.7771,0.0,0.0,2155.6394,0,0,0.488827,-570292.4215,402225.3325,2279102.6659
8105,0.14753,0.051218,1.0,1000.0,1131.9082,1131.9082,0.0,390.7017,0.0,258.7934,1886.7352,0,0,0.509718,-570292.4215,402225.3325,2279102.6659
8106,0.15294,0.051218,1.0,1000.0,398.9799,398.9799,340.0549,0.0,0.0,260.9652,1615.5743,0,1,0.513995,-570292.4215,402225.3325,2279102.6659
8107,0.17499,0.072034,1.0,1000.0,0.0,0.0,730.1972,0.0,0.0,269.8028,1335.2306,0,1,0.531402,-570292.4215,402225.3325,2279102.6659
8108,0.17145,0.072034,1.0,1000.0,0.0,0.0,731.614,0.0,0.0,268.386,1056.3591,0,1,0.528611,-570292.4215,402225.3325,2279102.6659
8109,0.15302,0.072034,1.0,1000.0,0.0,0.0,742.0957,0.0,0.0,257.9043,788.3787,0,1,0.514058,-570292.4215,402225.3325,2279102.6659
8110,0.15248,0.072034,1.0,1000.0,0.0,0.0,752.9018,0.0,0.0,247.0982,531.6266,0,1,0.513632,-570292.4215,402225.3325,2279102.6659
8111,0.14803,0.051218,1.0,1000.0,0.0,0.0,764.6732,0.0,0.0,235.3268,287.1059,0,1,0.510113,-570292.4215,402225.3325,2279102.6659
8112,0.1391,0.051218,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,287.1059,0,1,0.50305,-570292.4215,402225.3325,2279102.6659
8113,0.13761,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,287.1059,0,1,0.502069,-570292.4215,402225.3325,2279102.6659
8114,0.13238,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,287.1059,0,1,0.497931,-570292.4215,402225.3325,2279102.6659
8115,0.13069,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,255.5887,0.0,533.0845,1,1,0.496594,-570292.4215,402225.3325,2279102.6659
8116,0.13018,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,255.7936,0.0,779.2602,1,1,0.496191,-570292.4215,402225.3325,2279102.6659
8117,0.12822,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,256.5808,0.0,1026.1936,1,1,0.49464,-570292.4215,402225.3325,2279102.6659
8118,0.12822,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,256.5808,0.0,1273.1269,1,1,0.49464,-570292.4215,402225.3325,2279102.6659
8119,0.14001,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1273.1269,0,1,0.503967,-570292.4215,402225.3325,2279102.6659
8120,0.15102,0.022821,1.0,1000.0,0.0,0.0,739.7051,0.0,0.0,260.2949,1002.6626,0,1,0.512675,-570292.4215,402225.3325,2279102.6659
8121,0.15589,0.051218,1.0,1000.0,0.0,0.0,742.9928,0.0,0.0,257.0072,735.6143,0,1,0.516524,-570292.4215,402225.3325,2279102.6659
8122,0.14737,0.072034,1.0,1000.0,649.0054,649.0054,107.815,0.0,0.0,243.1796,482.934,0,1,0.509789,-570292.4215,402225.3325,2279102.6659
8123,0.12597,0.072034,1.0,1000.0,1406.7942,1406.7942,100.925,0.0,507.7192,0.0,971.563,1,1,0.492861,-570292.4215,402225.3325,2279102.6659
8124,0.11271,0.072034,1.0,1000.0,1945.5208,1945.5208,0.0,437.8016,507.7192,0.0,1460.1919,1,0,0.482377,-570292.4215,402225.3325,2279102.6659
8125,0.10893,0.072034,1.0,1000.0,2196.4673,2196.4673,0.0,688.7481,507.7192,0.0,1948.8209,1,0,0.479391,-570292.4215,402225.3325,2279102.6659
8126,0.10756,0.072034,1.0,1000.0,2289.0966,2289.0966,0.0,1000.0,214.8987,0.0,2155.6394,1,0,0.478309,-570292.4215,402225.3325,2279102.6659
8127,0.10845,0.051218,1.0,1000.0,1955.1116,1955.1116,0.0,955.1116,0.0,0.0,2155.6394,0,0,0.479012,-570292.4215,402225.3325,2279102.6659
8128,0.10899,0.051218,1.0,1000.0,1663.3184,1663.3184,0.0,663.3184,0.0,0.0,2155.6394,0,0,0.479439,-570292.4215,402225.3325,2279102.6659
8129,0.13122,0.051218,1.0,1000.0,1099.8626,1099.8626,0.0,99.8626,0.0,0.0,2155.6394,0,0,0.497014,-570292.4215,402225.3325,2279102.6659
8130,0.14842,0.051218,1.0,1000.0,416.7866,416.7866,323.9622,0.0,0.0,259.2511,1886.2596,0,1,0.510619,-570292.4215,402225.3325,2279102.6659
8131,0.15455,0.072034,1.0,1000.0,0.0,0.0,738.2883,0.0,0.0,261.7117,1614.3231,0,1,0.515465,-570292.4215,402225.3325,2279102.6659
8132,0.15527,0.072034,1.0,1000.0,0.0,0.0,737.9994,0.0,0.0,262.0006,1342.0865,0,1,0.516034,-570292.4215,402225.3325,2279102.6659
8133,0.15622,0.072034,1.0,1000.0,0.0,0.0,737.6183,0.0,0.0,262.3817,1069.4537,0,1,0.516785,-570292.4215,402225.3325,2279102.6659
8134,0.15298,0.072034,1.0,1000.0,0.0,0.0,741.4942,0.0,0.0,258.5058,800.8484,0,1,0.514224,-570292.4215,402225.3325,2279102.6659
8135,0.14841,0.051218,1.0,1000.0,0.0,0.0,753.8649,0.0,0.0,246.1351,545.097,0,1,0.510611,-570292.4215,402225.3325,2279102.6659
8136,0.14501,0.051218,1.0,1000.0,0.0,0.0,765.1573,0.0,0.0,234.8427,301.0792,0,1,0.507922,-570292.4215,402225.3325,2279102.6659
8137,0.129,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,301.0792,0,1,0.511394,-570292.4215,402225.3325,2279102.6659
8138,0.11719,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,301.0792,0,1,0.502053,-570292.4215,402225.3325,2279102.6659
8139,0.1008,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,259.3997,0.0,550.7255,1,1,0.489088,-570292.4215,402225.3325,2279102.6659
8140,0.09499,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,261.7317,0.0,802.6161,1,1,0.484495,-570292.4215,402225.3325,2279102.6659
8141,0.09253,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,262.7187,0.0,1055.4566,1,1,0.482551,-570292.4215,402225.3325,2279102.6659
8142,0.09121,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,263.2483,0.0,1308.8068,1,1,0.481508,-570292.4215,402225.3325,2279102.6659
8143,0.1,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,252.8612,0.0,1552.1604,1,1,0.488456,-570292.4215,402225.3325,2279102.6659
8144,0.11003,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,239.5089,0.0,1782.6637,1,1,0.496389,-570292.4215,402225.3325,2279102.6659
8145,0.12507,0.022821,1.0,1000.0,0.0,0.0,741.9333,0.0,0.0,258.0667,1514.5146,0,1,0.508286,-570292.4215,402225.3325,2279102.6659
8146,0.12073,0.022821,1.0,1000.0,672.1918,672.1918,327.8082,0.0,0.0,0.0,1514.5146,0,1,0.504853,-570292.4215,402225.3325,2279102.6659
8147,0.11107,0.022821,1.0,1000.0,1485.5096,1485.5096,0.0,0.0,485.5096,0.0,1981.769,1,0,0.497211,-570292.4215,402225.3325,2279102.6659
8148,0.10567,0.022821,1.0,1000.0,1834.3424,1834.3424,0.0,653.679,180.6633,0.0,2155.6394,1,0,0.49294,-570292.4215,402225.3325,2279102.6659
8149,0.094,0.022821,1.0,1000.0,2187.0249,2187.0249,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.483713,-570292.4215,402225.3325,2279102.6659
8150,0.1007,0.022821,1.0,1000.0,2242.2052,2242.2052,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.489009,-570292.4215,402225.3325,2279102.6659
8151,0.10083,0.022821,1.0,1000.0,2057.816,2057.816,0.0,1000.0,0.0,0.0,2155.6394,0,0,0.489112,-570292.4215,402225.3325,2279102.6659
8152,0.112,0.022821,1.0,1000.0,1610.3631,1610.3631,0.0,610.3631,0.0,0.0,2155.6394,0,0,0.497947,-570292.4215,402225.3325,2279102.6659
8153,0.12922,0.022821,1.0,1000.0,1185.0335,1185.0335,0.0,444.7664,0.0,259.7329,1885.759,0,0,0.511568,-570292.4215,402225.3325,2279102.6659
8154,0.1432,0.022821,1.0,1000.0,504.3849,504.3849,230.2737,0.0,0.0,265.3414,1610.051,0,1,0.522614,-570292.4215,402225.3325,2279102.6659
8155,0.14685,0.022821,1.0,1000.0,0.0,0.0,733.1959,0.0,0.0,266.8041,1332.8232,0,1,0.525495,-570292.4215,402225.3325,2279102.6659
8156,0.14367,0.022821,1.0,1000.0,0.0,0.0,734.4702,0.0,0.0,265.5298,1056.9194,0,1,0.522985,-570292.4215,402225.3325,2279102.6659
8157,0.14424,0.022821,1.0,1000.0,0.0,0.0,737.3686,0.0,0.0,262.6314,784.0273,0,1,0.523435,-570292.4215,402225.3325,2279102.6659
8158,0.14248,0.022821,1.0,1000.0,0.0,0.0,749.0286,0.0,0.0,250.9714,523.2507,0,1,0.522046,-570292.4215,402225.3325,2279102.6659
8159,0.13726,0.022821,1.0,1000.0,0.0,0.0,761.4041,0.0,0.0,238.5959,275.3331,0,1,0.517923,-570292.4215,402225.3325,2279102.6659
8160,0.12935,0.022821,1.0,1000.0,0.0,0.0,844.2082,0.0,0.0,155.7918,113.4547,0,1,0.511671,-570292.4215,402225.3325,2279102.6659
8161,0.07345,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,113.4547,0,1,0.525566,-570292.4215,402225.3325,2279102.6659
8162,0.07185,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,113.4547,0,1,0.524304,-570292.4215,402225.3325,2279102.6659
8163,0.06527,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,113.4547,0,1,0.519108,-570292.4215,402225.3325,2279102.6659
8164,0.0465,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,113.4547,0,1,0.504268,-570292.4215,402225.3325,2279102.6659
8165,0.03904,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,113.4547,0,1,0.498366,-570292.4215,402225.3325,2279102.6659
8166,0.0282,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,259.0424,0.0,362.7571,1,1,0.489792,-570292.4215,402225.3325,2279102.6659
8167,0.02885,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,258.7814,0.0,611.8083,1,1,0.490306,-570292.4215,402225.3325,2279102.6659
8168,0.04031,0.022821,1.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,611.8083,0,1,0.499371,-570292.4215,402225.3325,2279102.6659
8169,0.04322,0.022821,1.0,1000.0,0.0,0.0,765.4713,0.0,0.0,234.5287,368.1168,0,1,0.501673,-570292.4215,402225.3325,2279102.6659
8170,0.04236,0.022821,1.0,1000.0,385.8557,385.8557,389.3286,0.0,0.0,224.8157,134.5178,0,1,0.500993,-570292.4215,402225.3325,2279102.6659
8171,0.026,0.022821,1.0,1000.0,978.6845,978.6845,342.4762,0.0,321.1607,0.0,443.6028,1,1,0.488052,-570292.4215,402225.3325,2279102.6659
8172,0.005,0.022821,1.0,1000.0,1353.7227,1353.7227,153.9965,0.0,507.7192,0.0,932.2318,1,1,0.471468,-570292.4215,402225.3325,2279102.6659
